annee,code_insee,commune,is_thierache_centre,apl_generalistes,apl_generalistes_moins65,pop_standardisee,pop_totale
2022,02059,Beautor,False,3.642,2.644,2697.184,2718
2022,02060,Beauvois-en-Vermandois,False,1.4,1.329,263.99,255
2022,02061,Becquigny,False,2.74,2.171,226.282,245
2022,02062,Belleau,False,1.755,1.409,137.386,136
2022,02063,Bellenglise,False,2.869,2.562,366.855,379
2022,02064,Belleu,False,3.548,2.882,4134.891,3762
2022,02065,Bellicourt,False,1.718,1.546,571.356,587
2022,02066,Benay,False,3.646,2.734,192.87,193
2022,02067,Bergues-sur-Sambre,True,3.671,2.595,210.327,209
2022,02068,Berlancourt,True,2.85,2.303,81.687,85
2022,02069,Berlise,False,3.811,3.811,107.99,105
2022,02070,Bernot,False,3.97,2.717,437.534,441
2022,02071,Berny-Rivière,False,1.611,1.59,629.254,650
2022,02072,Berrieux,False,3.757,3.231,176.521,183
2022,02073,Berry-au-Bac,False,4.116,2.757,651.179,687
2022,02074,Bertaucourt-Epourdon,False,2.393,1.641,561.595,592
2022,02075,Berthenicourt,False,3.452,2.339,191.666,194
2022,02076,Bertricourt,False,2.641,1.952,137.08,153
2022,02078,Besmé,False,1.63,1.547,151.517,164
2022,02079,Besmont,False,2.195,1.734,157.452,147
2022,02080,Besny-et-Loizy,False,3.102,2.606,335.758,327
2022,02081,Béthancourt-en-Vaux,False,2.623,2.402,413.589,432
2022,02082,Beugneux,False,2.692,2.275,108.54,110
2022,02083,Beuvardes,False,3.606,3.511,730.804,751
2022,02084,Bézu-le-Guéry,False,1.756,1.299,242.346,255
2022,02085,Bézu-Saint-Germain,False,2.66,2.565,894.602,1003
2022,02086,Bichancourt,False,2.674,2.413,1001.484,999
2022,02087,Bieuxy,False,1.593,1.4,33.692,34
2022,02088,Bièvres,False,2.036,1.802,87.771,88
2022,02089,Billy-sur-Aisne,False,3.597,3.146,1193.977,1146
2022,02090,Billy-sur-Ourcq,False,1.5,1.223,188.722,203
2022,02091,Blanzy-lès-Fismes,False,2.84,2.098,96.618,94
2022,02093,Blérancourt,False,1.833,1.775,1296.824,1306
2022,02094,Blesmes,False,3.969,3.77,447.067,469
2022,02095,Bohain-en-Vermandois,False,3.078,2.421,5657.957,5703
2022,02096,Bois-lès-Pargny,False,2.725,1.882,188.218,194
2022,02097,Boncourt,False,2.365,2.365,258.143,261
2022,02098,Bonneil,False,2.542,2.11,371.659,378
2022,02099,Bonnesvalyn,False,1.94,1.565,197.703,216
2022,02100,Bony,False,2.699,2.388,129.613,138
2022,02101,Bosmont-sur-Serre,False,3.833,3.285,192.336,186
2022,02102,Bouconville-Vauclair,False,2.085,1.811,182.02,188
2022,02103,Boué,True,3.901,2.711,1323.892,1331
2022,02104,Bouffignereux,False,2.69,1.766,102.639,98
2022,02105,Bouresches,False,2.166,1.787,198.327,193
2022,02106,Bourg-et-Comin,False,2.481,1.977,869.024,810
2022,02107,Bourguignon-sous-Coucy,False,1.252,1.198,105.591,105
2022,02108,Bourguignon-sous-Montbavin,False,4.029,3.465,156.537,158
2022,02109,La Bouteille,True,3.792,3.422,478.251,473
2022,02110,Braine,False,3.478,3.304,2351.659,2232
2022,02111,Brancourt-en-Laonnois,False,2.293,1.799,695.2,726
2022,02112,Brancourt-le-Grand,False,2.644,2.06,551.426,554
2022,02114,Brasles,False,3.126,2.927,1778.219,1558
2022,02115,Braye-en-Laonnois,False,1.459,1.349,189.745,186
2022,02116,Braye-en-Thiérache,True,2.433,2.433,161.143,142
2022,02117,Bray-Saint-Christophe,False,1.826,1.562,64.394,67
2022,02118,Braye,False,3.29,2.79,127.811,129
2022,02119,Brécy,False,3.372,3.182,322.437,321
2022,02120,Brenelle,False,3.286,3.112,196.079,196
2022,02121,Breny,False,2.274,1.902,227.765,237
2022,02122,Brie,False,2.454,1.947,57.118,55
2022,02123,Brissay-Choigny,False,2.225,1.457,303.939,299
2022,02124,Brissy-Hamégicourt,False,2.139,1.496,662.135,651
2022,02125,Brumetz,False,1.517,0.938,168.789,183
2022,02126,Brunehamel,False,1.826,1.826,472.917,448
2022,02127,Bruyères-sur-Fère,False,3.175,2.846,194.46,191
2022,02128,Bruyères-et-Montbérault,False,2.493,2.012,1501.765,1447
2022,02129,Bruys,False,1.978,1.804,18.913,19
2022,02130,Bucilly,False,3.356,2.663,204.882,198
2022,02131,Bucy-le-Long,False,3.763,3.377,1931.082,1883
2022,02132,Bucy-lès-Cerny,False,3.492,2.965,174.349,192
2022,02133,Bucy-lès-Pierrepont,False,2.526,2.526,401.319,403
2022,02134,Buire,False,3.018,2.416,877.051,854
2022,02135,Buironfosse,True,2.245,1.738,1191.851,1148
2022,02136,Burelles,True,3.703,3.521,129.667,128
2022,02137,Bussiares,False,1.73,1.31,139.825,151
2022,02138,Buzancy,False,2.933,2.205,195.465,200
2022,02139,Caillouël-Crépigny,False,2.282,2.169,442.547,447
2022,02140,Camelin,False,1.972,1.913,437.351,457
2022,02141,La Capelle,True,3.523,2.623,1859.785,1772
2022,02142,Castres,False,2.406,2.113,240.157,251
2022,02143,Le Catelet,False,3.03,2.692,181.985,184
2022,02144,Caulaincourt,False,1.481,1.481,130.426,140
2022,02145,Caumont,False,2.495,2.201,535.251,545
2022,02146,Celles-lès-Condé,False,3.13,3.13,101.134,96
2022,02148,Celles-sur-Aisne,False,3.608,3.415,248.38,256
2022,02149,Cerizy,False,4.022,3.111,61.297,60
2022,02150,Cerny-en-Laonnois,False,1.769,1.441,59.061,62
2022,02151,Cerny-lès-Bucy,False,3.452,2.996,117.665,116
2022,02152,Cerseuil,False,3.109,2.935,88.026,87
2022,02153,Cessières-Suzy,False,2.887,2.401,765.649,775
2022,02154,Chacrise,False,2.105,1.664,350.983,365
2022,02155,Chaillevois,False,3.21,2.708,180.799,177
2022,02156,Chalandry,False,2.153,1.421,247.146,258
2022,02157,Chambry,False,3.374,2.683,866.216,834
2022,02158,Chamouille,False,1.867,1.524,247.971,271
2022,02159,Champs,False,2.484,2.277,303.107,302
2022,02160,Chaourse,False,3.319,3.319,541.792,527
2022,02162,La Chapelle-sur-Chézy,False,1.867,1.307,272.912,298
2022,02163,Charly-sur-Marne,False,1.191,0.792,2598.166,2585
2022,02164,Le Charmel,False,4.168,4.168,326.268,327
2022,02165,Charmes,False,2.311,1.559,1675.183,1655
2022,02166,Chartèves,False,4.152,4.152,354.248,359
2022,02167,Chassemy,False,3.197,3.176,845.653,888
2022,02168,Château-Thierry,False,2.979,2.779,15188.684,15306
2022,02169,Châtillon-lès-Sons,False,2.26,1.576,85.486,84
2022,02170,Châtillon-sur-Oise,False,3.576,2.538,123.985,124
2022,02171,Chaudardes,False,2.143,1.397,88.785,90
2022,02172,Chaudun,False,3.108,2.367,231.516,251
2022,02173,Chauny,False,2.854,2.536,11512.487,11438
2022,02174,Chavignon,False,3.483,3.095,800.675,835
2022,02175,Chavigny,False,1.245,1.052,164.792,164
2022,02176,Chavonne,False,2.767,2.657,192.172,207
2022,02177,Chérêt,False,2.911,2.501,144.666,141
2022,02178,Chermizy-Ailles,False,1.881,1.552,102.571,110
2022,02179,Chéry-Chartreuve,False,2.608,2.26,375.337,381
2022,02180,Chéry-lès-Pouilly,False,2.367,1.712,700.931,726
2022,02181,Chéry-lès-Rozoy,False,4.978,4.978,87.997,85
2022,02182,Chevennes,True,2.165,1.786,114.264,113
2022,02183,Chevregny,False,1.819,1.651,182.655,185
2022,02184,Chevresis-Monceau,False,2.512,1.858,385.2,346
2022,02185,Chézy-en-Orxois,False,1.896,1.243,373.55,385
2022,02186,Chézy-sur-Marne,False,2.67,2.174,1477.809,1336
2022,02187,Chierry,False,3.385,3.185,1196.083,1146
2022,02188,Chigny,False,2.997,2.257,161.495,145
2022,02189,Chivres-en-Laonnois,False,2.798,2.545,349.007,345
2022,02190,Chivres-Val,False,3.363,3.17,538.125,523
2022,02191,Chivy-lès-Étouvelles,False,4.36,3.742,509.714,511
2022,02192,Chouy,False,2.167,1.644,343.187,370
2022,02193,Cierges,False,2.731,2.731,71.114,65
2022,02194,Cilly,False,3.589,3.041,188.149,179
2022,02195,Ciry-Salsogne,False,4.726,4.359,864.143,900
2022,02196,Clacy-et-Thierret,False,4.149,3.53,320.547,306
2022,02197,Clairfontaine,True,3.869,3.027,519.274,530
2022,02198,Clamecy,False,3.176,2.676,222.7,228
2022,02199,Clastres,False,1.778,1.335,577.71,597
2022,02200,Clermont-les-Fermes,False,4.127,3.944,102.469,104
2022,02201,Cœuvres-et-Valsery,False,1.545,1.373,513.823,449
2022,02203,Coincy,False,2.764,2.435,1238.978,1268
2022,02204,Coingt,False,2.376,2.376,76.192,64
2022,02205,Colligis-Crandelain,False,1.808,1.519,201.861,219
2022,02206,Colonfay,True,2.02,1.497,75.73,75
2022,02207,Commenchon,False,2.119,1.793,204.231,217
2022,02208,Concevreux,False,3.525,2.461,258.394,262
2022,02209,Condé-en-Brie,False,2.174,2.174,679.8,691
2022,02210,Condé-sur-Aisne,False,3.581,3.389,349.202,361
2022,02211,Condé-sur-Suippe,False,3.491,2.386,297.622,310
2022,02212,Condren,False,3.842,3.123,723.047,702
2022,02213,Connigis,False,3.467,3.467,329.22,342
2022,02214,Contescourt,False,2.234,1.977,54.224,61
2022,02215,Corbeny,False,4.267,3.325,856.697,842
2022,02216,Corcy,False,1.84,1.24,290.741,290
2022,02217,Coucy-le-Château-Auffrique,False,2.553,2.144,1042.13,992
2022,02218,Coucy-lès-Eppes,False,2.684,2.435,612.671,627
2022,02219,Coucy-la-Ville,False,2.084,1.789,189.493,196
2022,02220,Coulonges-Cohan,False,2.261,2.087,423.994,442
2022,02221,Coupru,False,2.037,1.525,142.359,154
2022,02222,Courbes,False,2.534,1.805,34.924,34
2022,02223,Courboin,False,2.744,2.644,297.964,304
2022,02224,Courcelles-sur-Vesle,False,3.961,3.503,317.78,340
2022,02225,Courchamps,False,1.114,0.834,80.223,83
2022,02226,Courmelles,False,3.87,3.108,1917.344,1877
2022,02227,Courmont,False,3.228,3.228,128.426,120
2022,02228,Courtemont-Varennes,False,4.43,4.43,352.622,346
2022,02229,Courtrizy-et-Fussigny,False,2.766,2.641,71.826,74
2022,02230,Couvrelles,False,3.412,3.238,181.535,186
2022,02231,Couvron-et-Aumencourt,False,1.694,1.174,867.579,949
2022,02232,Coyolles,False,2.553,1.784,357.57,365
2022,02233,Cramaille,False,3.059,2.686,138.209,145
2022,02234,Craonne,False,2.857,2.221,86.654,84
2022,02235,Craonnelle,False,2.613,1.867,114.432,114
2022,02236,Crécy-au-Mont,False,1.759,1.455,320.861,329
2022,02237,Crécy-sur-Serre,False,2.166,1.505,1544.647,1499
2022,02238,Crépy,False,2.407,1.986,1779.001,1798
2022,02239,Crézancy,False,4.365,4.265,1161.349,1250
2022,02240,Croix-Fonsomme,False,2.396,1.79,201.095,198
2022,02241,La Croix-sur-Ourcq,False,2.23,1.902,92.878,91
2022,02242,Crouttes-sur-Marne,False,1.547,1.13,615.955,640
2022,02243,Crouy,False,4.995,4.324,3038.312,2958
2022,02244,Crupilly,False,2.039,1.547,57.035,63
2022,02245,Cuffies,False,3.255,2.697,1719.243,1797
2022,02246,Cugny,False,2.648,2.221,594.255,608
2022,02248,Cuirieux,False,1.732,1.367,146.172,156
2022,02249,Cuiry-Housse,False,3.047,2.887,97.756,101
2022,02250,Cuiry-lès-Chaudardes,False,2.773,1.853,66.272,72
2022,02251,Cuiry-lès-Iviers,False,3.142,3.142,30.781,27
2022,02252,Cuissy-et-Geny,False,1.876,1.372,71.161,71
2022,02253,Cuisy-en-Almont,False,2.459,2.073,346.222,357
2022,02254,Cutry,False,1.488,1.315,115.204,128
2022,02255,Cys-la-Commune,False,2.615,2.506,145.563,155
2022,02256,Dagny-Lambercy,False,3.98,3.98,134.379,130
2022,02257,Dallon,False,3.717,3.387,442.568,437
2022,02258,Dammard,False,2.148,1.495,371.107,372
2022,02259,Dampleux,False,2.385,1.634,386.951,390
2022,02260,Danizy,False,2.218,1.471,637.946,654
2022,02261,Dercy,False,2.697,1.853,383.479,389
2022,02262,Deuillet,False,3.22,2.367,205.261,208
2022,02263,Dhuizel,False,2.816,2.422,109.495,114
2022,02264,Dizy-le-Gros,False,2.319,2.319,732.414,724
2022,02265,Dohis,False,2.602,2.602,105.819,93
2022,02266,Dolignon,False,3.537,3.537,45.697,44
2022,02267,Dommiers,False,2.987,2.385,278.199,297
2022,02268,Domptin,False,2.166,1.728,598.422,635
2022,02269,Dorengt,True,3.795,2.795,149.65,154
2022,02270,Douchy,False,1.59,1.386,153.408,164
2022,02271,Dravegny,False,1.951,1.603,127.779,129
2022,02272,Droizy,False,0.816,0.473,70.436,77
2022,02273,Dury,False,2.246,1.982,199.72,199
2022,02274,Ébouleau,False,2.129,1.947,181.839,192
2022,02275,Effry,False,2.837,2.361,303.961,316
2022,02276,Englancourt,True,2.213,1.923,115.429,115
2022,02277,Épagny,False,0.881,0.881,323.431,343
2022,02278,Éparcy,False,2.894,2.292,36.249,30
2022,02279,Épaux-Bézu,False,2.234,2.094,549.467,552
2022,02280,Épieds,False,3.712,3.617,387.224,408
2022,02281,L'Épine-aux-Bois,False,2.658,2.431,244.54,252
2022,02282,Eppes,False,3.499,3.073,417.081,432
2022,02283,Erlon,False,2.944,2.078,272.381,285
2022,02284,Erloy,True,1.255,1.212,109.821,104
2022,02286,Esquéhéries,True,3.529,2.56,857.945,861
2022,02287,Essigny-le-Grand,False,4.742,3.993,1099.133,1045
2022,02288,Essigny-le-Petit,False,2.037,1.523,344.613,349
2022,02289,Essises,False,3.081,2.652,404.483,413
2022,02290,Essômes-sur-Marne,False,3.174,2.808,2696.646,2730
2022,02291,Estrées,False,2.333,1.929,406.342,410
2022,02292,Étampes-sur-Marne,False,3.684,3.318,1366.066,1331
2022,02293,Étaves-et-Bocquiaux,False,3.689,2.748,539.158,551
2022,02294,Étouvelles,False,4.305,3.687,210.573,206
2022,02295,Étréaupont,True,2.656,2.487,863.38,850
2022,02296,Étreillers,False,2.659,2.392,1286.146,1187
2022,02297,Étrépilly,False,1.952,1.712,116.763,123
2022,02298,Étreux,False,4.361,3.212,1472.607,1454
2022,02299,Évergnicourt,False,3.908,3.09,529.787,534
2022,02302,Faverolles,False,2.241,1.546,308.433,332
2022,02303,Fayet,False,3.674,3.405,706.817,684
2022,02304,La Fère,False,2.075,1.304,2816.871,2845
2022,02305,Fère-en-Tardenois,False,2.934,2.795,3123.247,2970
2022,02306,La Ferté-Chevresis,False,2.831,2.018,508.917,513
2022,02307,La Ferté-Milon,False,2.53,1.695,2101.975,2055
2022,02308,Fesmy-le-Sart,True,3.184,2.265,486.714,489
2022,02309,Festieux,False,2.466,2.216,623.491,683
2022,02310,Fieulaine,False,3.923,2.82,256.988,250
2022,02311,Filain,False,3.016,2.742,113.221,118
2022,02312,La Flamengrie,True,3.388,2.56,1047.982,1088
2022,02313,Flavigny-le-Grand-et-Beaurain,False,3.008,2.238,439.714,444
2022,02315,Flavy-le-Martel,False,2.639,2.208,1688.944,1660
2022,02316,Fleury,False,1.626,0.993,134.456,124
2022,02317,Fluquières,False,1.642,1.509,219.018,212
2022,02318,Folembray,False,2.586,2.265,1377.174,1377
2022,02319,Fonsomme,False,3.013,2.164,479.352,500
2022,02320,Fontaine-lès-Clercs,False,3.701,3.371,243.69,233
2022,02321,Fontaine-lès-Vervins,True,2.494,2.465,863.168,892
2022,02322,Fontaine-Notre-Dame,False,3.036,2.273,383.669,383
2022,02323,Fontaine-Uterte,False,2.491,1.798,127.761,138
2022,02324,Fontenelle,True,4.094,2.88,276.531,288
2022,02326,Fontenoy,False,2.066,1.873,484.959,467
2022,02327,Foreste,False,1.531,1.399,154.372,159
2022,02328,Fossoy,False,3.769,3.67,524.48,512
2022,02329,Fourdrain,False,2.393,1.886,424.758,434
2022,02330,Francilly-Selency,False,3.829,3.561,550.621,546
2022,02331,Franqueville,True,2.813,2.433,116.017,108
2022,02332,Fresnes-en-Tardenois,False,3.14,3.14,266.738,271
2022,02333,Fresnes-sous-Coucy,False,1.72,1.377,152.302,163
2022,02334,Fresnoy-le-Grand,False,2.331,1.8,2944.726,2946
2022,02335,Fressancourt,False,2.366,1.639,178.018,179
2022,02336,Frières-Faillouël,False,3.267,2.434,914.225,981
2022,02337,Froidestrées,True,2.433,2.142,175.123,177
2022,02338,Froidmont-Cohartille,False,3.557,2.46,249.968,250
2022,02339,Gandelu,False,1.592,1.012,659.311,695
2022,02340,Gauchy,False,3.993,3.491,5325.68,5216
2022,02341,Gercy,True,3.565,3.186,264.572,262
2022,02342,Gergny,True,2.782,2.613,129.682,130
2022,02343,Germaine,False,1.531,1.399,77.512,82
2022,02345,Gibercourt,False,4.629,3.555,36.426,40
2022,02346,Gizy,False,1.84,1.574,691.749,654
2022,02347,Gland,False,3.68,3.581,451.569,438
2022,02349,Goudelancourt-lès-Berrieux,False,3.647,3.231,57.32,56
2022,02350,Goudelancourt-lès-Pierrepont,False,2.129,1.947,135.558,138
2022,02351,Goussancourt,False,2.584,2.426,111.506,113
2022,02352,Gouy,False,3.238,2.899,558.967,563
2022,02353,Grandlup-et-Fay,False,2.525,1.77,285.668,281
2022,02354,Grandrieux,False,4.259,4.259,74.691,79
2022,02355,Gricourt,False,2.15,1.93,887.397,945
2022,02356,Grisolles,False,2.638,2.448,208.284,234
2022,02357,Gronard,True,3.649,3.284,65.575,70
2022,02358,Grougis,False,4.443,3.268,322.558,321
2022,02359,Grugies,False,4.069,3.566,1222.01,1274
2022,02360,Villeneuve-sur-Aisne,False,3.574,2.469,2748.279,2780
2022,02361,Guise,False,3.95,2.859,4842.0,4559
2022,02362,Guivry,False,2.65,2.386,232.245,238
2022,02363,Guny,False,2.12,1.876,385.349,374
2022,02364,Guyencourt,False,2.097,1.446,239.817,254
2022,02366,Hannapes,False,3.307,2.53,307.404,326
2022,02367,Happencourt,False,2.807,2.479,144.022,146
2022,02368,Haramont,False,2.539,1.812,570.024,568
2022,02369,Harcigny,True,3.102,3.102,249.58,242
2022,02370,Hargicourt,False,2.788,2.616,562.171,590
2022,02371,Harly,False,4.64,3.939,1653.762,1567
2022,02372,Hartennes-et-Taux,False,2.732,2.102,344.465,344
2022,02373,Hary,True,3.808,3.625,197.259,193
2022,02374,Lehaucourt,False,2.796,2.489,823.036,853
2022,02375,Hautevesnes,False,0.927,0.507,147.993,160
2022,02376,Hauteville,False,4.717,3.218,174.911,177
2022,02377,Haution,True,1.741,1.698,138.679,133
2022,02378,La Hérie,False,2.894,2.292,132.241,126
2022,02379,Le Hérie-la-Viéville,True,4.006,2.834,206.315,198
2022,02380,Hinacourt,False,2.935,2.07,29.182,26
2022,02381,Hirson,False,2.997,2.199,8797.031,8685
2022,02382,Holnon,False,3.795,3.526,1372.407,1360
2022,02383,Homblières,False,4.292,3.39,1454.54,1441
2022,02384,Houry,True,2.876,2.511,52.607,57
2022,02385,Housset,True,2.941,2.154,161.331,165
2022,02386,Iron,False,3.344,2.553,231.591,225
2022,02387,Itancourt,False,5.393,4.444,1025.257,1007
2022,02388,Iviers,False,2.707,2.707,230.802,221
2022,02389,Jaulgonne,False,4.257,4.257,677.377,666
2022,02390,Jeancourt,False,1.537,1.537,247.66,260
2022,02391,Jeantes,False,3.474,3.243,207.675,212
2022,02392,Joncourt,False,1.849,1.498,317.19,317
2022,02393,Jouaignes,False,3.326,3.152,131.527,139
2022,02395,Jumencourt,False,1.824,1.52,129.343,139
2022,02396,Jumigny,False,1.664,1.161,58.108,63
2022,02397,Jussy,False,2.214,1.757,1205.109,1252
2022,02398,Juvigny,False,1.912,1.626,271.976,281
2022,02399,Juvincourt-et-Damary,False,4.152,2.937,565.763,615
2022,02400,Laffaux,False,3.078,2.658,152.241,152
2022,02401,Laigny,True,2.515,2.487,197.931,191
2022,02402,Lanchy,False,1.318,1.246,39.616,37
2022,02403,Landifay-et-Bertaignemont,True,4.287,2.962,260.14,257
2022,02404,Landouzy-la-Cour,True,2.853,2.713,176.451,183
2022,02405,Landouzy-la-Ville,False,3.356,2.894,527.873,535
2022,02406,Landricourt,False,2.172,1.754,135.986,131
2022,02407,Laniscourt,False,3.47,3.014,197.924,208
2022,02408,Laon,False,3.542,3.1,23856.006,24091
2022,02409,Lappion,False,2.26,2.26,274.744,272
2022,02410,Largny-sur-Automne,False,2.772,1.929,237.259,242
2022,02411,Latilly,False,1.757,1.383,184.5,200
2022,02412,Launoy,False,1.337,0.994,89.699,100
2022,02413,Laval-en-Laonnois,False,4.158,3.598,237.52,241
2022,02414,Lavaqueresse,False,3.795,2.868,205.118,201
2022,02415,Laversine,False,2.316,1.951,144.791,159
2022,02416,Lemé,True,2.169,1.943,429.903,417
2022,02417,Lempire,False,2.65,2.478,118.904,120
2022,02418,Lerzy,True,2.433,2.142,219.398,223
2022,02419,Leschelle,True,3.109,2.328,288.411,268
2022,02420,Lesdins,False,2.66,2.347,839.378,830
2022,02421,Lesges,False,3.455,3.281,95.004,99
2022,02422,Lesquielles-Saint-Germain,False,3.589,2.766,797.634,802
2022,02423,Leuilly-sous-Coucy,False,2.432,2.032,404.544,426
2022,02424,Leury,False,2.979,2.5,106.406,103
2022,02425,Leuze,False,3.233,2.597,171.473,173
2022,02426,Levergies,False,1.368,1.103,523.802,541
2022,02427,Lhuys,False,2.506,2.332,128.608,140
2022,02428,Licy-Clignon,False,1.73,1.31,69.944,74
2022,02429,Lierval,False,1.288,1.108,120.897,123
2022,02430,Liesse-Notre-Dame,False,2.14,1.999,1340.176,1270
2022,02431,Liez,False,2.909,2.067,401.874,378
2022,02432,Limé,False,3.739,3.391,192.777,190
2022,02433,Lislet,False,3.319,3.319,225.283,219
2022,02435,Logny-lès-Aubenton,False,3.673,3.094,85.835,82
2022,02438,Longpont,False,2.76,1.967,250.834,244
2022,02439,Les Septvallons,False,2.789,2.221,1112.517,1196
2022,02440,Lor,False,2.856,2.583,139.519,138
2022,02441,Louâtre,False,1.661,1.095,185.922,181
2022,02442,Loupeigne,False,3.604,3.335,93.505,90
2022,02443,Lucy-le-Bocage,False,2.08,1.568,198.322,206
2022,02444,Lugny,True,3.603,3.055,133.725,125
2022,02445,Luzoir,True,2.949,2.459,292.513,277
2022,02446,Ly-Fontaine,False,2.79,1.85,107.926,118
2022,02447,Maast-et-Violaine,False,2.271,2.068,142.184,148
2022,02448,Mâchecourt,False,1.663,1.41,119.208,117
2022,02449,Macogny,False,2.106,1.497,62.643,64
2022,02450,Macquigny,False,3.761,2.596,344.985,361
2022,02451,Magny-la-Fosse,False,2.771,2.465,119.152,122
2022,02452,Maissemy,False,2.466,2.332,231.825,235
2022,02453,Maizy,False,2.527,1.736,398.73,404
2022,02454,La Malmaison,False,2.65,2.377,377.931,404
2022,02455,Malzy,False,2.621,1.882,203.057,196
2022,02456,Manicamp,False,2.693,2.555,314.532,295
2022,02457,Marchais,False,2.945,2.75,375.523,389
2022,02458,Dhuys et Morin-en-Brie,False,3.71,3.646,810.563,822
2022,02459,Marcy,False,2.412,1.742,163.174,158
2022,02460,Marcy-sous-Marle,False,3.614,2.747,215.361,206
2022,02461,Marest-Dampcourt,False,2.778,2.589,352.873,369
2022,02462,Mareuil-en-Dôle,False,3.604,3.335,219.194,229
2022,02463,Marfontaine,True,2.834,2.455,80.946,87
2022,02464,Margival,False,2.41,2.104,369.532,366
2022,02465,Marigny-en-Orxois,False,1.21,0.724,502.892,527
2022,02466,Marizy-Sainte-Geneviève,False,2.106,1.497,131.606,131
2022,02467,Marizy-Saint-Mard,False,1.817,1.348,51.097,50
2022,02468,Marle,False,3.127,2.42,2305.905,2219
2022,02469,Marly-Gomont,False,2.582,2.09,505.704,487
2022,02470,Martigny,False,2.848,2.212,430.288,433
